,production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
326,90000000.0,186049020.0,2001.0,2.35,95.0,15237.0,120000000.0,6.8
327,90000000.0,203902107.0,2008.0,1.85,121.0,14165.0,75000000.0,7.1
328,90000000.0,244126300.0,2015.0,2.35,106.0,35367.0,88000000.0,5.6
329,90000000.0,235900000.0,2001.0,1.85,146.0,6217.0,100000000.0,7.1
330,90000000.0,155750628.0,2003.0,2.35,88.0,2622.0,90000000.0,4.9
331,90000000.0,191200000.0,2000.0,1.85,119.0,2356.0,95000000.0,5.7
332,90000000.0,162753837.0,2005.0,2.35,128.0,2100.0,80000000.0,6.4
333,90000000.0,200859554.0,2013.0,2.35,106.0,10882.0,90000000.0,5.9
334,90000000.0,157092943.0,2003.0,2.35,117.0,33154.0,95000000.0,5.5
335,90000000.0,313404841.0,2016.0,2.35,129.0,23031.0,90000000.0,6.9
336,90000000.0,143049560.0,2001.0,2.35,114.0,12499.0,92000000.0,7.0
337,90000000.0,169400000.0,1997.0,2.35,116.0,475.0,68000000.0,6.2
338,90000000.0,106000000.0,2000.0,2.35,114.0,4902.0,90000000.0,5.6
339,90000000.0,87420776.0,1999.0,1.85,132.0,55254.0,100000000.0,6.8
340,90000000.0,120100000.0,1997.0,1.85,104.0,5062.0,90000000.0,5.4
341,90000000.0,140900000.0,1997.0,2.35,111.0,26088.0,86000000.0,6.1
342,90000000.0,65716126.0,2002.0,2.35,138.0,15149.0,100000000.0,6.7
343,90000000.0,139877913.0,2011.0,2.35,110.0,27694.0,75000000.0,5.8
344,90000000.0,20466016.0,2010.0,2.35,110.0,2728.0,90000000.0,4.4
345,88000000.0,105021488.0,2005.0,2.35,144.0,2523.0,88000000.0,8.0
346,86000000.0,148715342.0,2003.0,2.35,140.0,13808.0,87000000.0,7.3
347,85000000.0,427230516.0,2000.0,1.85,143.0,15838.0,90000000.0,7.7
348,85000000.0,450728529.0,2001.0,2.35,116.0,13028.0,85000000.0,7.8
349,85000000.0,288587450.0,2004.0,2.35,108.0,14161.0,75000000.0,7.8
350,85000000.0,315268353.0,1997.0,2.35,124.0,23603.0,85000000.0,6.4
351,85000000.0,276014965.0,2014.0,2.35,139.0,22226.0,85000000.0,6.7
352,85000000.0,378505812.0,2012.0,1.85,91.0,37142.0,85000000.0,7.1
353,85000000.0,340384141.0,2007.0,2.35,107.0,662.0,85000000.0,7.1
354,85000000.0,208542162.0,2012.0,2.35,115.0,36237.0,85000000.0,6.8
355,85000000.0,311744465.0,2007.0,2.35,122.0,43499.0,85000000.0,6.9
356,85000000.0,224614744.0,2009.0,1.85,120.0,15226.0,85000000.0,6.6
357,85000000.0,250649836.0,1998.0,2.35,140.0,11951.0,90000000.0,7.3
358,85000000.0,191932158.0,2006.0,1.85,83.0,6081.0,85000000.0,6.2
359,85000000.0,153487972.0,2011.0,2.35,104.0,3768.0,75000000.0,6.2
360,85000000.0,66941559.0,2000.0,1.85,100.0,4182.0,85000000.0,4.8
361,85000000.0,173613482.0,2012.0,1.85,106.0,11454.0,85000000.0,5.6
362,85000000.0,205190324.0,2006.0,1.85,138.0,17423.0,85000000.0,6.9
363,85000000.0,157794205.0,2006.0,2.35,104.0,1235.0,85000000.0,6.0
364,85000000.0,161510853.0,2005.0,2.35,145.0,2380.0,85000000.0,7.3
365,85000000.0,96971293.0,2001.0,2.35,131.0,5103.0,68000000.0,7.6
366,85000000.0,137298489.0,1993.0,2.35,130.0,2407.0,70000000.0,6.2
367,85000000.0,80831893.0,2003.0,2.35,104.0,16930.0,85000000.0,6.7
368,85000000.0,149717124.0,2011.0,1.85,97.0,2707.0,100000000.0,7.1
369,85000000.0,114979922.0,2010.0,1.85,82.0,3326.0,85000000.0,4.3
370,85000000.0,44650003.0,1998.0,1.85,178.0,23950.0,90000000.0,7.1
371,85000000.0,78353508.0,2002.0,1.85,108.0,1460.0,85000000.0,5.5
372,85000000.0,83080084.0,2007.0,2.35,162.0,36928.0,65000000.0,7.7
373,85000000.0,48056764.0,2010.0,1.85,112.0,12687.0,60000000.0,7.5
374,85000000.0,74132631.0,2003.0,2.35,135.0,1439.0,60000000.0,5.4
375,84000000.0,276294164.0,2002.0,1.85,86.0,6355.0,84000000.0,4.9
376,84000000.0,166307945.0,2000.0,1.85,109.0,2818.0,65000000.0,4.3
377,84000000.0,137162560.0,2013.0,2.35,116.0,25220.0,84000000.0,6.7
378,82500000.0,237685089.0,2006.0,1.85,107.0,12700.0,70000000.0,6.4
379,82500000.0,143985708.0,2006.0,1.85,97.0,23907.0,40455386.33009198,6.4
380,82500000.0,223636949.0,2008.0,2.35,88.0,21863.0,85000000.0,6.1
381,82500000.0,160388063.0,2008.0,1.85,120.0,3632.0,85000000.0,7.0
382,82000000.0,190320568.0,2005.0,2.35,113.0,13693.0,82000000.0,6.4
383,82000000.0,268268174.0,2010.0,2.35,113.0,46355.0,80000000.0,6.5
384,82000000.0,96024898.0,2000.0,2.35,123.0,5839.0,82000000.0,5.9
385,81000000.0,483473962.0,2003.0,1.85,101.0,21276.0,81000000.0,6.7
386,80000000.0,677923379.0,2012.0,2.35,142.0,49942.0,78000000.0,7.3
387,80000000.0,586464305.0,2011.0,2.35,102.0,16143.0,80000000.0,6.5
388,80000000.0,470909901.0,2015.0,1.85,89.0,26839.0,80000000.0,6.7
389,80000000.0,266824291.0,1992.0,1.85,126.0,2899.0,80000000.0,7.0
390,80000000.0,343397247.0,2006.0,1.85,83.0,22813.0,80000000.0,6.8
391,80000000.0,245800000.0,2002.0,1.66,85.0,3112.0,80000000.0,7.2
392,80000000.0,349464664.0,1998.0,2.35,120.0,22750.0,75000000.0,6.1
393,80000000.0,247023808.0,2013.0,1.85,101.0,39269.0,80000000.0,5.4
394,80000000.0,349088523.0,2011.0,1.85,87.0,4073.0,75000000.0,4.4
395,80000000.0,226739416.0,2008.0,1.85,110.0,44798.0,80000000.0,6.5
396,80000000.0,260700012.0,2005.0,1.85,91.0,1804.0,75000000.0,6.3
397,80000000.0,299461782.0,2010.0,2.35,138.0,29585.0,80000000.0,8.1
398,80000000.0,266685242.0,2003.0,1.85,128.0,22679.0,80000000.0,6.7
399,80000000.0,168311558.0,2008.0,1.85,88.0,9913.0,80000000.0,5.6
400,80000000.0,241200000.0,1997.0,2.35,138.0,17087.0,80000000.0,7.3
401,80000000.0,221468935.0,2008.0,2.35,99.0,12831.0,80000000.0,6.1
402,80000000.0,183354514.0,2002.0,2.35,117.0,16828.0,80000000.0,7.7
403,80000000.0,214974953.0,2011.0,1.85,117.0,16325.0,80000000.0,6.4
404,80000000.0,178066569.0,2008.0,2.35,118.0,5637.0,80000000.0,6.6
405,80000000.0,224117573.0,1997.0,2.35,123.0,15362.0,75000000.0,6.8
406,80000000.0,204774690.0,2010.0,1.85,80.0,4394.0,80000000.0,4.6
407,80000000.0,165173909.0,2003.0,2.35,154.0,61110.0,79000000.0,7.2
408,80000000.0,158750817.0,2010.0,2.35,118.0,44797.0,80000000.0,6.9
409,80000000.0,177993801.0,1997.0,1.85,90.0,50005.0,80000000.0,5.2
410,80000000.0,250200000.0,1996.0,1.77,88.0,15001.0,80000000.0,6.3
411,80000000.0,211755593.0,2014.0,2.35,134.0,20411.0,68000000.0,7.6
412,80000000.0,158926474.0,2006.0,1.85,93.0,1267.0,65000000.0,5.6
413,80000000.0,170805525.0,2011.0,2.35,102.0,5392.0,80000000.0,5.2
414,80000000.0,142783718.0,1997.0,2.35,135.0,8355.0,75000000.0,6.7
415,80000000.0,164800000.0,1998.0,2.35,98.0,12729.0,70000000.0,5.7
416,80000000.0,106515310.0,2002.0,2.35,83.0,14261.0,80000000.0,7.0
417,80000000.0,147080413.0,2001.0,2.35,99.0,25942.0,80000000.0,6.5
418,80000000.0,136047317.0,1998.0,2.35,130.0,12186.0,80000000.0,5.1
419,80000000.0,96148711.0,2004.0,1.85,129.0,20056.0,80000000.0,6.6
420,80000000.0,60507228.0,1999.0,1.78,74.0,814.0,80000000.0,7.3
421,80000000.0,98983590.0,2002.0,2.35,96.0,1919.0,80000000.0,5.9
422,80000000.0,71485043.0,1998.0,2.35,113.0,49631.0,85000000.0,7.0
423,80000000.0,50632037.0,1998.0,1.85,114.0,10731.0,90000000.0,5.6
424,80000000.0,141475336.0,2005.0,2.35,129.0,2864.0,75000000.0,5.9
425,80000000.0,58270391.0,2000.0,1.85,90.0,25190.0,80000000.0,5.3
426,80000000.0,105299638.0,2005.0,1.85,118.0,27114.0,88000000.0,5.9
427,80000000.0,101371017.0,1996.0,2.35,106.0,22590.0,70000000.0,6.3
428,80000000.0,130580730.0,2013.0,2.35,87.0,1971.0,80000000.0,5.2
429,80000000.0,66554547.0,2000.0,1.85,145.0,1825.0,80000000.0,7.3
430,80000000.0,158908290.0,1996.0,1.85,114.0,25126.0,80000000.0,5.8
431,80000000.0,131234406.0,2015.0,2.35,106.0,16922.0,90000000.0,6.0
432,80000000.0,108469033.0,2014.0,2.35,105.0,1099.0,80000000.0,5.6
433,80000000.0,54540662.0,2003.0,2.35,91.0,5593.0,80000000.0,5.7
434,80000000.0,53508858.0,2009.0,2.35,118.0,619.0,80000000.0,5.8
435,80000000.0,26703184.0,2003.0,2.35,116.0,43887.0,80000000.0,5.6
436,80000000.0,86787530.0,2009.0,2.35,104.0,152.0,40000000.0,7.8
437,80000000.0,69131860.0,1998.0,1.85,97.0,2521.0,80000000.0,5.8
438,80000000.0,20841123.0,1997.0,2.35,177.0,4346.0,80000000.0,6.0
439,80000000.0,33463969.0,2000.0,2.35,106.0,2.0,70000000.0,5.7
440,80000000.0,40147042.0,2007.0,1.85,99.0,2323.0,80000000.0,5.9
441,80000000.0,6300451.0,2005.0,2.35,102.0,1890.0,52000000.0,4.2
442,79300000.0,987480140.0,1994.0,1.66,73.0,6458.0,45000000.0,8.5
443,79000000.0,318146162.0,2012.0,1.85,94.0,27842.0,79000000.0,5.8
444,79000000.0,150519217.0,2011.0,1.85,91.0,27405.0,79000000.0,3.4
445,78000000.0,317668058.0,2001.0,1.85,135.0,2827.0,58000000.0,8.2
446,78000000.0,274392649.0,2013.0,2.35,95.0,848.0,78000000.0,6.5
447,78000000.0,206455420.0,2002.0,2.35,124.0,35867.0,78000000.0,7.2
448,78000000.0,107336658.0,2004.0,2.35,136.0,36925.0,100000000.0,6.7
449,78000000.0,179265204.0,2003.0,2.35,110.0,4714.0,78000000.0,5.8
450,78000000.0,43957541.0,2004.0,2.0,125.0,1970.0,50000000.0,5.1
451,77500000.0,90226482.0,2015.0,2.35,108.0,30230.0,81200000.0,7.8
452,76000000.0,974873764.0,2013.0,1.85,98.0,11905.0,76000000.0,7.5
453,76000000.0,69853395.0,2006.0,1.85,109.0,16479.0,76000000.0,7.9
454,76000000.0,35129610.0,2000.0,1.85,92.0,28050.0,76000000.0,4.1
455,75000000.0,514103326.0,2016.0,1.85,87.0,4782.0,75000000.0,6.8
456,75000000.0,817400878.0,1996.0,2.35,154.0,16785.0,75000000.0,6.9
457,75000000.0,618638999.0,1997.0,1.85,129.0,1635.0,73000000.0,6.5
458,75000000.0,651899282.0,2006.0,1.85,115.0,1815.0,80000000.0,6.9
459,75000000.0,556559566.0,2005.0,1.85,86.0,1777.0,75000000.0,6.9
460,75000000.0,272223430.0,2010.0,1.85,102.0,28497.0,80000000.0,6.0
461,75000000.0,371917043.0,2004.0,1.85,90.0,63165.0,75000000.0,6.0
462,75000000.0,296339717.0,2000.0,2.35,104.0,21397.0,75000000.0,7.4
463,75000000.0,342416460.0,2008.0,2.35,110.0,25763.0,75000000.0,6.7
464,75000000.0,336069511.0,1996.0,2.35,136.0,15999.0,75000000.0,7.4
465,75000000.0,196324496.0,2004.0,2.35,99.0,12952.0,75000000.0,6.8
466,75000000.0,202871849.0,2007.0,2.35,117.0,1673.0,75000000.0,6.7
467,75000000.0,351723989.0,2013.0,2.35,125.0,13312.0,75000000.0,7.3
468,75000000.0,155708695.0,2006.0,2.35,130.0,2856.0,70000000.0,6.5
469,75000000.0,97387965.0,1999.0,1.85,110.0,5320.0,75000000.0,4.1
470,75000000.0,211562435.0,2011.0,1.85,110.0,16691.0,75000000.0,6.1
471,75000000.0,218673959.0,2004.0,1.85,128.0,16199.0,60000000.0,7.3
472,75000000.0,221594911.0,2015.0,2.1269761542364285,77.0,2044.0,40455386.33009198,4.8
473,75000000.0,141267370.0,2006.0,2.35,91.0,17299.0,75000000.0,6.6
474,75000000.0,118230763.0,2009.0,1.85,100.0,5174.0,35000000.0,5.4
475,75000000.0,213500000.0,2000.0,1.85,124.0,3424.0,75000000.0,5.9
476,75000000.0,119512771.0,2007.0,1.85,102.0,60646.0,75000000.0,7.1
477,75000000.0,94944017.0,2005.0,2.4,118.0,15889.0,53000000.0,5.7
478,75000000.0,131492772.0,2005.0,2.35,163.0,2529.0,70000000.0,7.6
479,75000000.0,95572749.0,2010.0,2.35,100.0,25206.0,75000000.0,5.4
480,75000000.0,105445109.0,2015.0,2.35,116.0,15735.0,75000000.0,7.3
481,75000000.0,85632458.0,2003.0,2.35,142.0,16580.0,70000000.0,6.6
482,75000000.0,72785169.0,2006.0,1.85,110.0,5609.0,70000000.0,5.6
483,75000000.0,54344321.0,2004.0,1.85,131.0,12522.0,80000000.0,6.5
484,75000000.0,71523271.0,2001.0,2.35,123.0,13934.0,80000000.0,6.6
485,75000000.0,39251128.0,1999.0,2.35,148.0,804.0,75000000.0,6.7
486,75000000.0,89758389.0,2011.0,2.35,128.0,7067.0,82000000.0,6.1
487,75000000.0,77636443.0,2005.0,2.35,113.0,103354.0,52000000.0,6.6
488,75000000.0,50409753.0,2003.0,2.35,116.0,14028.0,75000000.0,5.3
489,75000000.0,36751979.0,2000.0,2.35,94.0,15857.0,75000000.0,6.6
490,75000000.0,34009180.0,2004.0,2.35,113.0,4397.0,45000000.0,6.1
491,75000000.0,14623082.0,1998.0,2.35,99.0,2542.0,75000000.0,6.0
492,75000000.0,5409517.0,2001.0,1.85,93.0,5580.0,75000000.0,4.7
493,74000000.0,1163624481.0,2015.0,1.85,91.0,13616.0,74000000.0,6.4
494,74000000.0,311594032.0,2015.0,1.85,92.0,5217.0,74000000.0,6.0
495,73243106.0,248099143.0,2000.0,2.35,106.0,33645.0,75000000.0,7.2
496,73000000.0,162870525.0,2006.0,2.35,122.0,12410.0,73000000.0,6.6
497,73000000.0,346634366.0,2016.0,1.85,97.0,24350.0,73000000.0,6.3
498,73000000.0,103891409.0,1998.0,2.35,98.0,15269.0,69000000.0,5.9
499,73000000.0,50168294.0,1998.0,2.35,134.0,1044.0,75000000.0,6.0
500,72500000.0,527071022.0,2007.0,2.35,87.0,3086.0,75000000.0,7.4
501,72500000.0,109362966.0,2008.0,2.35,112.0,13827.0,70000000.0,5.6
502,72500000.0,71880305.0,2009.0,1.85,153.0,11852.0,75000000.0,6.4
503,72500000.0,86509602.0,2007.0,2.35,110.0,5187.0,70000000.0,7.1
504,72000000.0,209045647.0,1995.0,2.35,178.0,1976.0,72000000.0,8.4
505,72000000.0,96947540.0,2005.0,2.35,125.0,15850.0,70000000.0,7.1
506,72000000.0,54616869.0,2001.0,2.35,116.0,14780.0,72000000.0,4.5
507,72000000.0,37306334.0,2001.0,1.85,152.0,4310.0,72000000.0,6.9
508,72000000.0,62176754.0,2004.0,2.35,109.0,55.0,59660000.0,7.1
509,71682975.0,257641634.0,2004.0,1.85,108.0,7273.0,60000000.0,6.5
510,70702619.0,408265690.0,2002.0,1.85,106.0,1675.0,72000000.0,6.7
511,70000000.0,937008132.0,2004.0,1.85,93.0,1148.0,150000000.0,7.2
512,70000000.0,443483213.0,2009.0,1.85,88.0,5227.0,75000000.0,4.5
513,70000000.0,310138178.0,1999.0,2.35,116.0,12790.0,70000000.0,5.5
514,70000000.0,267200000.0,2002.0,2.35,132.0,14790.0,70000000.0,5.8
515,70000000.0,308700000.0,1996.0,1.85,139.0,3667.0,80000000.0,6.6
516,70000000.0,300854823.0,1991.0,2.35,142.0,64259.0,70000000.0,6.7
517,70000000.0,239814025.0,1990.0,2.35,124.0,16595.0,70000000.0,7.1
518,70000000.0,207154748.0,2003.0,2.35,117.0,14486.0,80000000.0,6.0
519,70000000.0,207068340.0,2002.1307333823888,16.0,45.0,1430.0,40455386.33009198,7.5
520,70000000.0,202726605.0,2001.0,1.85,141.0,11458.0,68000000.0,6.9
521,70000000.0,150562164.0,2013.0,2.35,119.0,31782.0,70000000.0,6.5
522,70000000.0,213463976.0,2011.0,2.35,116.0,4001.0,70000000.0,5.8
523,70000000.0,172543519.0,2004.0,2.35,109.0,3222.0,60000000.0,5.6
524,70000000.0,156815529.0,2011.0,2.35,146.0,46726.0,66000000.0,7.2
525,70000000.0,114658262.0,2002.0,2.35,124.0,6181.0,75000000.0,7.1
526,70000000.0,158702748.0,2014.0,2.35,118.0,27674.0,70000000.0,6.1
527,70000000.0,117800000.0,1998.0,2.35,103.0,6207.0,58000000.0,6.4
528,70000000.0,123954323.0,2003.0,1.37,125.0,16138.0,70000000.0,8.0
529,70000000.0,131011757.0,1994.0,1.85,125.0,1439.0,70000000.0,6.2
530,70000000.0,160379930.0,2012.0,2.35,88.0,5861.0,70000000.0,6.4
531,70000000.0,216821942.0,2014.0,2.35,92.0,5178.0,70000000.0,6.3
532,70000000.0,54243125.0,1989.0,2.35,171.0,4074.0,69500000.0,7.6
533,70000000.0,137431619.0,2010.0,2.35,136.0,1579.0,70000000.0,6.3
534,70000000.0,70546865.0,2011.0,2.35,111.0,18510.0,70000000.0,5.3
535,70000000.0,116625798.0,1998.0,2.35,116.0,32563.0,70000000.0,6.3
536,70000000.0,137022245.0,2007.0,2.35,127.0,16034.0,70000000.0,7.7
537,70000000.0,61031932.0,2012.0,2.35,136.0,712.0,75000000.0,5.9
538,70000000.0,131445884.0,1997.0,2.35,136.0,12226.0,70000000.0,7.0
539,70000000.0,49730854.0,2004.0,1.85,106.0,12871.0,70000000.0,6.1
540,70000000.0,69157016.0,2002.0,2.35,116.0,12993.0,70000000.0,5.6
541,70000000.0,54612337.0,2005.0,2.35,113.0,13517.0,60000000.0,5.2
542,70000000.0,48197252.0,2016.0,2.35,117.0,3524.0,40455386.33009198,6.8
543,70000000.0,103735965.0,2013.0,2.35,115.0,15708.0,50000000.0,6.7
544,70000000.0,65409046.0,2011.0,2.35,116.0,49608.0,35000000.0,6.5
545,70000000.0,19870567.0,1998.0,2.35,97.0,13628.0,70000000.0,5.8
546,70000000.0,33076815.0,2002.0,2.35,125.0,15916.0,60000000.0,6.3
547,70000000.0,25852508.0,2002.0,2.35,98.0,2763.0,70000000.0,3.0
548,70000000.0,61402445.0,2014.0,2.35,99.0,1520.0,70000000.0,4.2
549,70000000.0,14294842.0,2002.0,2.35,91.0,1846.0,70000000.0,3.6
550,70000000.0,13596911.0,2001.0,2.35,95.0,3734.0,70000000.0,6.2
551,70000000.0,20107933.0,2013.0,2.1269761542364285,88.0,6946.0,70000000.0,5.6
552,70000000.0,19535476.0,2015.0,2.35,133.0,28129.0,70000000.0,5.4
553,70000000.0,35417162.0,2006.0,2.35,116.0,1899.0,70000000.0,4.2
554,69000000.0,543495033.0,2010.0,1.85,87.0,11608.0,69000000.0,7.7
555,69000000.0,86796502.0,2010.0,1.85,114.0,10419.0,40455386.33009198,5.9
556,68000000.0,706102828.0,2010.0,2.35,124.0,52547.0,68000000.0,4.9
557,68000000.0,193500000.0,2002.0,2.35,124.0,12556.0,68000000.0,6.4
558,68000000.0,216500183.0,2015.0,2.35,125.0,30010.0,68000000.0,6.4
559,68000000.0,87173475.0,2011.0,2.35,111.0,3393.0,36000000.0,5.9
560,68000000.0,77224232.0,1995.0,2.35,105.0,1132.0,68000000.0,5.6
561,68000000.0,75685268.0,2003.0,2.35,136.0,12194.0,68000000.0,5.5
562,68000000.0,33462011.0,1999.0,1.85,121.0,3986.0,65000000.0,6.0
563,68000000.0,60265197.0,1999.0,2.35,157.0,18216.0,68000000.0,7.9
564,67500000.0,118556530.0,2008.0,2.35,128.0,29824.0,70000000.0,7.1
565,67500000.0,137489730.0,2012.0,2.35,105.0,8281.0,69000000.0,5.9
566,67000000.0,18115927.0,2002.1307333823888,16.0,30.0,2465.0,40455386.33009198,7.4
567,67000000.0,25357771.0,2007.0,2.35,102.0,14625.0,35000000.0,5.4
568,66000000.0,211700000.0,1999.0,2.35,113.0,1302.0,66000000.0,6.2
569,66000000.0,194169619.0,2014.0,2.35,132.0,7081.0,66000000.0,6.5
570,65000000.0,485035085.0,1998.0,1.85,169.0,44998.0,70000000.0,8.6
571,65000000.0,374105123.0,2000.0,1.37,127.0,5838.0,70000000.0,6.4
572,65000000.0,273346281.0,2012.0,2.35,150.0,25517.0,65000000.0,7.4
573,65000000.0,386116343.0,2002.0,1.85,103.0,5437.0,59000000.0,7.6
574,65000000.0,334100000.0,1995.0,2.35,140.0,17171.0,62000000.0,7.6
575,65000000.0,463517383.0,1999.0,2.35,136.0,18563.0,63000000.0,8.7
576,65000000.0,442169052.0,2012.0,1.85,158.0,46204.0,61000000.0,7.6
577,65000000.0,172825854.0,2002.0,1.85,104.0,5265.0,60000000.0,5.5
578,65000000.0,250800000.0,1998.0,1.85,119.0,17768.0,65000000.0,6.5
579,65000000.0,163442936.0,2014.0,2.35,137.0,2938.0,65000000.0,7.2
580,65000000.0,163442936.0,2014.0,2.35,137.0,2938.0,65000000.0,7.2
581,65000000.0,211739043.0,2010.0,2.35,95.0,23018.0,65000000.0,6.6
582,65000000.0,128468793.0,2008.0,2.35,106.0,11264.0,65000000.0,6.9
583,65000000.0,233700000.0,1998.0,2.35,136.0,12396.0,65000000.0,6.7
584,65000000.0,128874043.0,2000.0,2.35,130.0,17771.0,65000000.0,6.4
585,65000000.0,139840525.0,2014.0,2.39,118.0,4796.0,65000000.0,5.2
586,65000000.0,255000000.0,1993.0,2.35,124.0,15229.0,70000000.0,6.4
587,65000000.0,148345997.0,1996.0,2.35,108.0,2913.0,50000000.0,6.0
588,65000000.0,163295654.0,2006.0,1.85,129.0,14421.0,63000000.0,6.0
589,65000000.0,69688384.0,2000.0,1.85,104.0,16452.0,60000000.0,6.1
590,65000000.0,141205169.0,2003.0,1.85,117.0,12850.0,65000000.0,6.4
591,65000000.0,180148897.0,2012.0,2.35,99.0,1375.0,65000000.0,6.4
592,65000000.0,104267443.0,1999.0,1.66,159.0,11424.0,65000000.0,7.3
593,65000000.0,156974557.0,2012.0,2.35,103.0,29808.0,65000000.0,6.3
594,65000000.0,154362963.0,2015.0,1.85,105.0,11943.0,50100000.0,6.6
595,65000000.0,132397389.0,2004.0,2.35,122.0,19764.0,65000000.0,5.9
596,65000000.0,48164150.0,1984.0,1.85,114.0,3860.0,16900000.0,6.4
597,65000000.0,43545364.0,2006.0,2.35,131.0,12088.0,65000000.0,7.1
598,65000000.0,221662676.0,2015.0,2.35,121.0,2131.0,55000000.0,7.1
599,65000000.0,238940997.0,2012.0,2.35,96.0,17913.0,65000000.0,5.4
600,65000000.0,39017984.0,1998.0,2.35,143.0,1409.0,65000000.0,6.7
601,65000000.0,100853753.0,1999.0,2.35,151.0,13209.0,63000000.0,8.8
602,65000000.0,72516819.0,2008.0,2.35,111.0,28643.0,45000000.0,6.4
603,65000000.0,33447612.0,1996.0,2.35,121.0,1531.0,65000000.0,6.7
604,65000000.0,62761005.0,2000.0,2.35,135.0,1013.0,65000000.0,6.2
605,65000000.0,56409722.0,2005.0,2.35,100.0,7048.0,43000000.0,4.8
606,65000000.0,41636243.0,2009.0,2.35,94.0,23365.0,65000000.0,6.3
607,65000000.0,17218916.0,1991.0,1.85,100.0,15944.0,70000000.0,5.7
608,65000000.0,39499349.0,2014.0,1.85,102.0,49433.0,65000000.0,6.5
609,65000000.0,10014234.0,2000.0,1.85,105.0,3580.0,65000000.0,5.0
610,65000000.0,26670920.0,2005.0,2.35,130.0,450.0,50000000.0,6.9
611,64000000.0,101636047.0,2006.0,1.85,98.0,6334.0,64000000.0,4.3
612,64000000.0,63200000.0,1999.0,1.85,133.0,16710.0,64000000.0,5.1
613,63700000.0,133603463.0,2006.0,2.35,147.0,253.0,50000000.0,7.5
614,63000000.0,1038812584.0,1993.0,1.85,127.0,2129.0,63000000.0,8.1
615,63000000.0,292738626.0,2002.0,2.35,94.0,2725.0,63000000.0,6.2
616,63000000.0,188657593.0,2011.0,1.85,95.0,2558.0,63000000.0,5.5
617,63000000.0,25052000.0,1994.0,2.35,212.0,5708.0,63000000.0,6.6
618,62000000.0,207500000.0,1994.0,2.35,141.0,14178.0,62000000.0,6.9
619,62000000.0,127630030.0,2000.0,2.35,116.0,14931.0,62000000.0,6.6
620,62000000.0,107822813.0,1995.0,2.35,114.0,2668.0,62000000.0,6.8
621,62000000.0,145478036.0,2015.0,2.76,187.0,49912.0,44000000.0,7.9
622,62000000.0,40123346.0,2008.0,2.35,87.0,6658.0,62000000.0,3.8
623,62000000.0,18708848.0,2001.0,2.35,125.0,14536.0,42000000.0,5.9
624,61000000.0,368567189.0,2014.0,2.35,149.0,4348.0,61000000.0,8.1
625,61000000.0,145594548.0,2007.0,1.85,93.0,13232.0,61000000.0,6.3
626,61000000.0,310697192.0,2015.0,2.35,132.0,2517.0,61000000.0,6.4
627,61000000.0,132493015.0,2013.0,2.35,109.0,20148.0,61000000.0,6.7
628,60000000.0,516567575.0,2004.0,1.85,106.0,24938.0,80000000.0,6.3
629,60000000.0,457729388.0,2014.0,2.35,100.0,22128.0,60000000.0,7.8
630,60000000.0,454161935.0,2006.0,2.35,117.0,32360.0,65000000.0,7.7
631,60000000.0,253555383.0,2007.0,2.35,100.0,1412.0,40455386.33009198,5.9
632,60000000.0,247812011.0,2008.0,2.35,115.0,4811.0,60000000.0,7.1
633,60000000.0,290701374.0,1999.0,1.85,189.0,17716.0,60000000.0,8.5
634,60000000.0,310043823.0,2005.0,1.85,81.0,2252.0,150000000.0,5.8
635,60000000.0,264118201.0,1998.0,1.85,103.0,3698.0,60000000.0,8.1
636,60000000.0,214357371.0,2002.0,2.35,119.0,13249.0,60000000.0,7.9
637,60000000.0,172450423.0,2009.0,1.85,113.0,8172.0,60000000.0,5.5
638,60000000.0,356429941.0,1995.0,2.35,130.0,1784.0,58000000.0,7.2
639,60000000.0,176262839.0,2003.0,2.35,111.0,35084.0,60000000.0,7.0
640,60000000.0,164285587.0,2003.0,1.85,92.0,4050.0,60000000.0,5.5
641,60000000.0,149705852.0,1999.0,2.35,116.0,2321.0,95000000.0,6.3
642,60000000.0,218613188.0,1998.0,1.85,99.0,1195.0,70000000.0,7.0
643,60000000.0,217670152.0,2004.0,2.35,120.0,13581.0,65000000.0,7.6
644,60000000.0,200700000.0,2001.0,1.85,87.0,4171.0,60000000.0,5.2
645,60000000.0,199043309.0,2002.0,1.85,101.0,2636.0,60000000.0,6.1
646,60000000.0,152457863.0,1998.0,1.85,83.0,25788.0,105000000.0,6.6
647,60000000.0,165890634.0,2002.0,2.35,100.0,14611.0,60000000.0,5.5
648,60000000.0,170200225.0,2004.0,2.35,101.0,3943.0,60000000.0,6.1
649,60000000.0,157670733.0,1990.0,2.35,107.0,14006.0,60000000.0,5.9
650,60000000.0,135015330.0,2005.0,2.35,94.0,20348.0,60000000.0,5.4
651,60000000.0,206598789.0,2010.0,1.85,140.0,20440.0,60000000.0,5.7
652,60000000.0,130968579.0,2004.0,2.35,146.0,20454.0,70000000.0,7.7
653,60000000.0,100230832.0,1999.0,2.35,156.0,20761.0,55000000.0,6.8
654,60000000.0,186883563.0,1998.0,1.85,170.0,20683.0,60000000.0,6.5
655,60000000.0,126037057.0,2009.0,1.85,100.0,647.0,60000000.0,7.7
656,60000000.0,102332848.0,2004.0,1.85,115.0,4496.0,55000000.0,6.5
